name,rating,genre,year,released,score,votes,director,writer,star,country_file1,budget_file1,gross_file1,company,runtime,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross_file2,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country_file2,content_rating,budget_file2,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Whip It,PG-13,Drama,2009,"October 2, 2009 (United States)",6.9,65000.0,Drew Barrymore,Shauna Cross,Elliot Page,United States,15000000.0,16691303.0,Fox Searchlight Pictures,111.0,Color,Drew Barrymore,230.0,111.0,0.0,727.0,Jimmy Fallon,796.0,13034417.0,Drama|Sport,Daniel Stern,Whip It,55665,2633,Alia Shawkat,1.0,beauty pageant|friend|pageant|roller derby|texas,http://www.imdb.com/title/tt1172233/?ref_=fn_tt_tt_1,118.0,English,USA,PG-13,15000000.0,2009.0,787.0,6.9,2.35,10000
The Secret in Their Eyes,R,Drama,2009,"May 21, 2010 (United States)",8.2,198000.0,Juan José Campanella,Eduardo Sacheri,Ricardo Darín,Argentina,2000000.0,35079650.0,Tornasol Films,129.0,Color,Juan José Campanella,262.0,129.0,195.0,50.0,Soledad Villamil,827.0,20167424.0,Drama|Mystery|Thriller,Ricardo Darín,The Secret in Their Eyes,131831,1044,Guillermo Francella,0.0,investigation|justice|murder|suspect|tension,http://www.imdb.com/title/tt1305806/?ref_=fn_tt_tt_1,231.0,Spanish,Argentina,R,2000000.0,2009.0,88.0,8.2,2.35,33000
Pandorum,R,Action,2009,"September 25, 2009 (United States)",6.7,146000.0,Christian Alvart,Travis Milloy,Dennis Quaid,Germany,33000000.0,20648328.0,Constantin Film,108.0,Color,Christian Alvart,219.0,108.0,22.0,61.0,Dennis Quaid,12000.0,10326062.0,Action|Horror|Mystery|Sci-Fi|Thriller,Norman Reedus,Pandorum,121432,14127,Eddie Rouse,0.0,future|mission|space|spaceship|survival,http://www.imdb.com/title/tt1188729/?ref_=fn_tt_tt_1,310.0,English,Germany,R,33000000.0,2009.0,2000.0,6.8,2.35,10000
Monsters vs. Aliens,PG,Animation,2009,"March 27, 2009 (United States)",6.4,151000.0,Rob Letterman,Maya Forbes,Reese Witherspoon,United States,175000000.0,381509870.0,DreamWorks Animation,94.0,Color,Rob Letterman,219.0,94.0,11.0,459.0,Rainn Wilson,1000.0,198332128.0,Action|Adventure|Animation|Comedy|Family|Sci-Fi,Amy Poehler,Monsters vs. Aliens,114553,2579,Stephen Colbert,2.0,alien|alien invasion|alien space craft|giant|giantess,http://www.imdb.com/title/tt0892782/?ref_=fn_tt_tt_1,187.0,English,USA,PG,175000000.0,2009.0,973.0,6.5,2.35,0
Underworld: Rise of the Lycans,R,Action,2009,"January 23, 2009 (United States)",6.6,154000.0,Patrick Tatopoulos,Danny McBride,Rhona Mitra,United States,35000000.0,92158961.0,Screen Gems,92.0,Color,Patrick Tatopoulos,164.0,92.0,148.0,227.0,Kevin Grevioux,978.0,45802315.0,Action|Adventure|Fantasy|Sci-Fi|Thriller,Craig Parker,Underworld: Rise of the Lycans,119974,2184,Steven Mackintosh,1.0,battle|slave|vampire|warrior|werewolf,http://www.imdb.com/title/tt0834001/?ref_=fn_tt_tt_1,169.0,English,USA,R,35000000.0,2009.0,593.0,6.6,2.35,0
Couples Retreat,PG-13,Comedy,2009,"October 9, 2009 (United States)",5.5,104000.0,Peter Billingsley,Jon Favreau,Vince Vaughn,United States,70000000.0,171844840.0,Universal Pictures,113.0,Color,Peter Billingsley,166.0,113.0,0.0,721.0,Kristin Davis,4000.0,109176215.0,Comedy,Jon Favreau,Couples Retreat,83506,8172,Tasha Smith,6.0,couple|island|marriage|tropical|voyeurism,http://www.imdb.com/title/tt1078940/?ref_=fn_tt_tt_1,144.0,English,USA,PG-13,60000000.0,2009.0,722.0,5.5,1.85,0
Ondine,PG-13,Drama,2009,"March 5, 2010 (Ireland)",6.8,20000.0,Neil Jordan,Neil Jordan,Colin Farrell,Ireland,12000000.0,1790061.0,Wayfare Entertainment,111.0,Color,Neil Jordan,123.0,111.0,277.0,289.0,Stephen Rea,845.0,548934.0,Drama|Mystery|Romance,Tony Curran,Ondine,16863,1554,Alicja Bachleda,2.0,celtic mythology|cottage|fisherman|irish|selkie,http://www.imdb.com/title/tt1235796/?ref_=fn_tt_tt_1,57.0,English,Ireland,PG-13,12000000.0,2009.0,327.0,6.8,1.85,0
Drag Me to Hell,PG-13,Horror,2009,"May 29, 2009 (United States)",6.5,192000.0,Sam Raimi,Sam Raimi,Alison Lohman,United States,30000000.0,90842646.0,Universal Pictures,99.0,Color,Sam Raimi,397.0,99.0,0.0,828.0,Alison Lohman,2000.0,42057340.0,Horror|Thriller,Bojana Novakovic,Drag Me to Hell,158354,5642,Reggie Lee,0.0,evil|fight|hell|psychic|psychologist,http://www.imdb.com/title/tt1127180/?ref_=fn_tt_tt_1,691.0,English,USA,PG-13,30000000.0,2009.0,1000.0,6.6,2.35,11000
The Last House on the Left,R,Horror,2009,"March 13, 2009 (United States)",6.5,88000.0,Dennis Iliadis,Adam Alleca,Garret Dillahunt,United States,15000000.0,45995223.0,Rogue Pictures,110.0,Color,Dennis Iliadis,241.0,114.0,29.0,616.0,Monica Potter,956.0,32721635.0,Crime|Horror|Thriller,Tony Goldwyn,The Last House on the Left,67822,3861,Martha MacIsaac,0.0,kidnapping|lake|microwave oven|psychopath|woods,http://www.imdb.com/title/tt0844708/?ref_=fn_tt_tt_1,279.0,English,USA,R,15000000.0,2009.0,878.0,6.6,1.85,0
The Last House on the Left,R,Horror,2009,"March 13, 2009 (United States)",6.5,88000.0,Dennis Iliadis,Adam Alleca,Garret Dillahunt,United States,15000000.0,45995223.0,Rogue Pictures,110.0,Color,Dennis Iliadis,241.0,114.0,29.0,616.0,Monica Potter,956.0,32721635.0,Crime|Horror|Thriller,Tony Goldwyn,The Last House on the Left,67824,3861,Martha MacIsaac,0.0,kidnapping|lake|microwave oven|psychopath|woods,http://www.imdb.com/title/tt0844708/?ref_=fn_tt_tt_1,279.0,English,USA,R,15000000.0,2009.0,878.0,6.6,1.85,0
The Girl with the Dragon Tattoo,R,Crime,2009,"April 30, 2010 (United States)",7.8,211000.0,Niels Arden Oplev,Nikolaj Arcel,Michael Nyqvist,Sweden,13000000.0,104414200.0,Yellow Bird,152.0,Color,David Fincher,517.0,158.0,21000.0,585.0,Goran Visnjic,18000.0,102515793.0,Crime|Drama|Mystery|Thriller,Robin Wright,The Girl with the Dragon Tattoo,330152,20388,Joely Richardson,1.0,computer hacker|hacker|investigation|journalist|punk,http://www.imdb.com/title/tt1568346/?ref_=fn_tt_tt_1,632.0,English,USA,R,90000000.0,2011.0,1000.0,7.8,2.35,54000
The Girl with the Dragon Tattoo,R,Crime,2011,"December 21, 2011 (United States)",7.8,435000.0,David Fincher,Steven Zaillian,Daniel Craig,United States,90000000.0,232617430.0,Columbia Pictures,158.0,Color,David Fincher,517.0,158.0,21000.0,585.0,Goran Visnjic,18000.0,102515793.0,Crime|Drama|Mystery|Thriller,Robin Wright,The Girl with the Dragon Tattoo,330152,20388,Joely Richardson,1.0,computer hacker|hacker|investigation|journalist|punk,http://www.imdb.com/title/tt1568346/?ref_=fn_tt_tt_1,632.0,English,USA,R,90000000.0,2011.0,1000.0,7.8,2.35,54000
Where the Wild Things Are,PG,Adventure,2009,"October 16, 2009 (United States)",6.7,102000.0,Spike Jonze,Spike Jonze,Max Records,Germany,100000000.0,100140916.0,Warner Bros.,101.0,Color,Spike Jonze,333.0,101.0,0.0,279.0,Ryan Corr,925.0,77222184.0,Adventure|Drama|Family|Fantasy,Catherine O'Hara,Where the Wild Things Are,87677,1738,Max Records,0.0,based on children's book|creature|igloo|imagination|king,http://www.imdb.com/title/tt0386117/?ref_=fn_tt_tt_1,388.0,English,Germany,PG,100000000.0,2009.0,468.0,6.8,2.35,11000
Sorority Row,R,Horror,2009,"September 11, 2009 (United States)",5.1,29000.0,Stewart Hendler,Josh Stolberg,Briana Evigan,United States,12500000.0,27206120.0,House Row Productions,101.0,Color,Stewart Hendler,167.0,101.0,10.0,472.0,Margo Harshman,1000.0,11956207.0,Horror|Mystery,Julian Morris,Sorority Row,24012,3142,Rumer Willis,2.0,prank gone wrong|scantily clad female|shotgun|sorority house|stabbed in the neck,http://www.imdb.com/title/tt1232783/?ref_=fn_tt_tt_1,126.0,English,USA,R,16000000.0,2009.0,668.0,5.1,2.35,0
Gamer,R,Action,2009,"September 4, 2009 (United States)",5.8,131000.0,Mark Neveldine,Mark Neveldine,Gerard Butler,United States,50000000.0,40828540.0,Lionsgate,95.0,Color,Mark Neveldine,180.0,95.0,83.0,1000.0,Logan Lerman,18000.0,20488579.0,Action|Sci-Fi|Thriller,Gerard Butler,Gamer,113483,29926,Alison Lohman,1.0,battle|convict|death|mind control|role playing,http://www.imdb.com/title/tt1034032/?ref_=fn_tt_tt_1,245.0,English,USA,R,50000000.0,2009.0,8000.0,5.8,1.85,0
The Imaginarium of Doctor Parnassus,PG-13,Adventure,2009,"January 8, 2010 (United States)",6.8,146000.0,Terry Gilliam,Terry Gilliam,Christopher Plummer,United Kingdom,30000000.0,61808775.0,Infinity Features Entertainment,123.0,Color,Terry Gilliam,292.0,123.0,0.0,645.0,Lily Cole,10000.0,7689458.0,Adventure|Fantasy|Mystery,Andrew Garfield,The Imaginarium of Doctor Parnassus,126307,11769,Verne Troyer,1.0,birthday|bridge|midget|rescue|sideshow,http://www.imdb.com/title/tt1054606/?ref_=fn_tt_tt_1,210.0,English,UK,PG-13,40000000.0,2009.0,785.0,6.8,1.85,19000
Night at the Museum: Battle of the Smithsonian,PG,Adventure,2009,"May 22, 2009 (United States)",6.0,183000.0,Shawn Levy,Robert Ben Garant,Ben Stiller,United States,150000000.0,413106170.0,Twentieth Century Fox,105.0,Color,Shawn Levy,185.0,105.0,189.0,1000.0,Rami Malek,49000.0,177243721.0,Adventure|Comedy|Family|Fantasy,Robin Williams,Night at the Museum: Battle of the Smithsonian,130272,54039,Steve Coogan,2.0,hdtv|motorcycle|museum|security guard|tyrannosaurus rex,http://www.imdb.com/title/tt1078912/?ref_=fn_tt_tt_1,209.0,English,USA,PG,150000000.0,2009.0,3000.0,5.9,2.35,2000
Year One,PG-13,Comedy,2009,"June 19, 2009 (United States)",4.9,94000.0,Harold Ramis,Harold Ramis,Jack Black,United States,60000000.0,62357900.0,Columbia Pictures,97.0,Color,Harold Ramis,170.0,100.0,11000.0,485.0,Oliver Platt,10000.0,43337279.0,Adventure|Comedy,Olivia Wilde,Year One,76770,12258,Xander Berkeley,2.0,abraham|hunter|princess|sodom|tribe,http://www.imdb.com/title/tt1045778/?ref_=fn_tt_tt_1,203.0,English,USA,PG-13,60000000.0,2009.0,1000.0,4.9,1.85,0
Adventureland,R,Comedy,2009,"April 3, 2009 (United States)",6.8,155000.0,Greg Mottola,Greg Mottola,Jesse Eisenberg,United States,,17164820.0,Miramax,107.0,Color,Greg Mottola,248.0,107.0,99.0,452.0,Martin Starr,17000.0,16025394.0,Comedy|Drama|Romance,Kristen Stewart,Adventureland,131180,18983,Wendie Malick,6.0,amusement park|strong female character|summer job|teen movie|teenager,http://www.imdb.com/title/tt1091722/?ref_=fn_tt_tt_1,220.0,English,USA,R,,2009.0,985.0,6.8,1.85,0
Precious,R,Drama,2009,"November 20, 2009 (United States)",7.3,107000.0,Lee Daniels,Geoffrey Fletcher,Gabourey Sidibe,United States,10000000.0,63649529.0,Lionsgate,110.0,Color,Lee Daniels,323.0,109.0,304.0,736.0,Gabourey Sidibe,940.0,47536959.0,Drama,Mo'Nique,Precious,86955,3277,Mariah Carey,0.0,abuse|african american lesbian|lesbian|lesbian couple|school,http://www.imdb.com/title/tt0929632/?ref_=fn_tt_tt_1,275.0,English,USA,R,10000000.0,2009.0,906.0,7.3,1.85,12000
Precious,R,Drama,2009,"November 20, 2009 (United States)",7.3,107000.0,Lee Daniels,Geoffrey Fletcher,Gabourey Sidibe,United States,10000000.0,63649529.0,Lionsgate,110.0,Color,Lee Daniels,323.0,109.0,304.0,736.0,Gabourey Sidibe,939.0,47536959.0,Drama,Mo'Nique,Precious,86956,3276,Mariah Carey,0.0,abuse|african american lesbian|lesbian|lesbian couple|school,http://www.imdb.com/title/tt0929632/?ref_=fn_tt_tt_1,275.0,English,USA,R,10000000.0,2009.0,906.0,7.3,1.85,12000
The Time Traveler's Wife,PG-13,Drama,2009,"August 14, 2009 (United States)",7.1,144000.0,Robert Schwentke,Bruce Joel Rubin,Eric Bana,United States,39000000.0,101344412.0,New Line Cinema,107.0,Color,Robert Schwentke,214.0,107.0,124.0,100.0,Brooklynn Proulx,152.0,63411478.0,Drama|Fantasy|Romance|Sci-Fi,Arliss Howard,The Time Traveler's Wife,114925,568,Michelle Nolden,1.0,jumping on a bed|kissing while having sex|librarian|male objectification|pregnant woman in bathtub,http://www.imdb.com/title/tt0452694/?ref_=fn_tt_tt_1,234.0,English,USA,PG-13,39000000.0,2009.0,142.0,7.1,2.35,13000
Cloudy with a Chance of Meatballs,PG,Animation,2009,"September 18, 2009 (United States)",6.9,212000.0,Phil Lord,Phil Lord,Anna Faris,United States,100000000.0,243006126.0,Columbia Pictures,90.0,Color,Phil Lord,191.0,90.0,97.0,56.0,Bobb'e J. Thompson,622.0,124870275.0,Animation|Comedy|Family|Sci-Fi,Will Forte,Cloudy with a Chance of Meatballs,152601,1227,Al Roker,1.0,food|giant food|mayor|sardine|weather,http://www.imdb.com/title/tt0844471/?ref_=fn_tt_tt_1,156.0,English,USA,PG,100000000.0,2009.0,526.0,7.0,2.35,0
A Perfect Getaway,R,Drama,2009,"August 7, 2009 (United States)",6.5,69000.0,David Twohy,David Twohy,Milla Jovovich,United States,14000000.0,22955544.0,Rogue,98.0,Color,David Twohy,160.0,108.0,123.0,690.0,Milla Jovovich,26000.0,15483540.0,Adventure|Mystery|Thriller,Chris Hemsworth,A Perfect Getaway,56338,41359,Marley Shelton,4.0,cliff|hawaii|island|newlywed|waterfall,http://www.imdb.com/title/tt0971209/?ref_=fn_tt_tt_1,215.0,English,USA,R,14000000.0,2009.0,14000.0,6.5,2.35,4000
Invictus,PG-13,Biography,2009,"December 11, 2009 (United States)",7.3,153000.0,Clint Eastwood,Anthony Peckham,Morgan Freeman,United States,60000000.0,122426792.0,Warner Bros.,134.0,Color,Clint Eastwood,306.0,134.0,16000.0,204.0,Morgan Freeman,13000.0,37479778.0,Biography|Drama|History|Sport,Matt Damon,Invictus,124222,24458,Leleti Khumalo,1.0,apartheid|nation|nelson mandela|president|rugby,http://www.imdb.com/title/tt1057500/?ref_=fn_tt_tt_1,259.0,English,USA,PG-13,60000000.0,2009.0,11000.0,7.4,2.35,23000
The Ugly Truth,R,Comedy,2009,"July 24, 2009 (United States)",6.4,209000.0,Robert Luketic,Nicole Eastman,Katherine Heigl,United States,38000000.0,321682600.0,Columbia Pictures,96.0,Color,Robert Luketic,174.0,96.0,126.0,954.0,John Michael Higgins,18000.0,88915214.0,Comedy|Romance,Gerard Butler,The Ugly Truth,163665,22436,Eric Winter,2.0,call in|chick flick|date|hot air balloon|show producer,http://www.imdb.com/title/tt1142988/?ref_=fn_tt_tt_1,169.0,English,USA,R,38000000.0,2009.0,957.0,6.5,2.35,9000
The Invention of Lying,PG-13,Comedy,2009,"October 2, 2009 (United States)",6.4,133000.0,Ricky Gervais,Ricky Gervais,Ricky Gervais,United States,18500000.0,32406507.0,Warner Bros.,100.0,Color,Ricky Gervais,192.0,100.0,0.0,985.0,Tina Fey,3000.0,18439082.0,Comedy|Fantasy|Romance,Jennifer Garner,The Invention of Lying,94292,7252,Martin Starr,3.0,genetics|heaven|lie|screenwriter|truth,http://www.imdb.com/title/tt1058017/?ref_=fn_tt_tt_1,287.0,English,USA,PG-13,18500000.0,2009.0,2000.0,6.4,1.85,13000
The Fourth Kind,PG-13,Horror,2009,"November 6, 2009 (United States)",5.9,75000.0,Olatunde Osunsanmi,Olatunde Osunsanmi,Milla Jovovich,United States,10000000.0,47719794.0,Universal Pictures,98.0,Color,Olatunde Osunsanmi,183.0,98.0,58.0,242.0,Will Patton,14000.0,25464480.0,Mystery|Sci-Fi|Thriller,Milla Jovovich,The Fourth Kind,63108,15251,Hakeem Kae-Kazim,0.0,abduction|alaska|alien|owl|patient,http://www.imdb.com/title/tt1220198/?ref_=fn_tt_tt_1,330.0,English,USA,PG-13,10000000.0,2009.0,537.0,5.9,2.35,15000
A Serious Man,R,Comedy,2009,"November 6, 2009 (United States)",7.1,137000.0,Ethan Coen,Joel Coen,Michael Stuhlbarg,United Kingdom,7000000.0,31430334.0,Focus Features,106.0,Color,Ethan Coen,341.0,106.0,1000.0,98.0,Fred Melamed,816.0,9190525.0,Comedy|Drama,Michael Stuhlbarg,A Serious Man,102125,1120,Peter Breitmayer,1.0,bar mitzvah|jewish|marital breakup|nose job|rabbi,http://www.imdb.com/title/tt1019452/?ref_=fn_tt_tt_1,324.0,English,USA,R,7000000.0,2009.0,105.0,7.0,1.85,10000
Extract,R,Comedy,2009,"September 4, 2009 (United States)",6.1,46000.0,Mike Judge,Mike Judge,Jason Bateman,United States,8000000.0,10848783.0,Ternion Pictures,92.0,Color,Mike Judge,192.0,92.0,406.0,968.0,Mila Kunis,24000.0,10814185.0,Comedy|Crime|Romance,J.K. Simmons,Extract,37530,41867,Clifton Collins Jr.,6.0,freak accident|gigolo|hit in the crotch|nosy neighbor|on the job injury,http://www.imdb.com/title/tt1225822/?ref_=fn_tt_tt_1,106.0,English,USA,R,8000000.0,2009.0,15000.0,6.2,1.85,0
Ninja Assassin,R,Action,2009,"November 25, 2009 (United States)",6.3,70000.0,James McTeigue,Matthew Sand,Rain,Germany,40000000.0,61601280.0,Warner Bros.,99.0,Color,James McTeigue,235.0,99.0,160.0,72.0,Ben Miles,330.0,38105077.0,Action|Crime|Thriller,Shô Kosugi,Ninja Assassin,58349,701,Rain,0.0,critically bashed|kung fu|martial artist|martial arts|ninja,http://www.imdb.com/title/tt1186367/?ref_=fn_tt_tt_1,194.0,English,USA,R,40000000.0,2009.0,119.0,6.4,2.35,0
The Men Who Stare at Goats,R,Comedy,2009,"November 6, 2009 (United States)",6.2,129000.0,Grant Heslov,Jon Ronson,Ewan McGregor,United States,25000000.0,69095771.0,BBC Films,94.0,Color,Grant Heslov,271.0,94.0,293.0,939.0,Jeff Bridges,18000.0,32416109.0,Comedy|War,Kevin Spacey,The Men Who Stare at Goats,109620,32474,Stephen Root,0.0,first person narration|general|hampster|reference to loch ness monster|reporter,http://www.imdb.com/title/tt1234548/?ref_=fn_tt_tt_1,268.0,English,USA,R,25000000.0,2009.0,12000.0,6.2,2.35,15000
Land of the Lost,PG-13,Action,2009,"June 5, 2009 (United States)",5.3,68000.0,Brad Silberling,Chris Henchy,Will Ferrell,United States,100000000.0,68777554.0,Universal Pictures,102.0,Color,Brad Silberling,167.0,102.0,52.0,526.0,Anna Friel,8000.0,49392095.0,Adventure|Comedy|Sci-Fi,Will Ferrell,Land of the Lost,52029,10552,Bobb'e J. Thompson,1.0,human versus dinosaur|lizard|primate|time travel|tyrannosaurus rex,http://www.imdb.com/title/tt0457400/?ref_=fn_tt_tt_1,224.0,English,USA,PG-13,100000000.0,2009.0,735.0,5.4,1.85,0
A Single Man,R,Drama,2009,"February 5, 2010 (United States)",7.5,108000.0,Tom Ford,Christopher Isherwood,Colin Firth,United States,7000000.0,24964890.0,Fade to Black Productions,99.0,Color,Tom Ford,281.0,99.0,192.0,292.0,Teddy Sears,14000.0,9166863.0,Drama|Romance,Colin Firth,A Single Man,83182,14816,Keri Lynn Pratt,2.0,car accident|male full back nudity|practicing a suicide|public nudity|suicide contemplation,http://www.imdb.com/title/tt1315981/?ref_=fn_tt_tt_1,247.0,English,USA,R,7000000.0,2009.0,343.0,7.6,2.35,16000
Pirate Radio,R,Comedy,2009,"November 13, 2009 (United States)",7.4,108000.0,Richard Curtis,Richard Curtis,Philip Seymour Hoffman,United Kingdom,50000000.0,36348784.0,Universal Pictures,117.0,Color,Richard Curtis,195.0,135.0,628.0,830.0,Charlie Rowe,22000.0,7994115.0,Comedy|Drama|Music,Philip Seymour Hoffman,Pirate Radio,90932,24316,Tom Sturridge,2.0,inspired by radio program|inspired by true events|pirate broadcasting|pirate radio|pirate radio station,http://www.imdb.com/title/tt1131729/?ref_=fn_tt_tt_1,209.0,English,UK,R,,2009.0,882.0,7.4,2.35,21000
Case 39,R,Horror,2009,"October 1, 2010 (United States)",6.2,81000.0,Christian Alvart,Ray Wright,Renée Zellweger,United States,26000000.0,28190603.0,Paramount Vantage,109.0,Color,Christian Alvart,167.0,109.0,22.0,355.0,Callum Rennie,14000.0,13248477.0,Horror|Mystery|Thriller,Bradley Cooper,Case 39,60555,15790,Vanesa Tomasino,1.0,death|fear|hairy chest|social worker|spinning in chair,http://www.imdb.com/title/tt0795351/?ref_=fn_tt_tt_1,174.0,English,USA,R,27000000.0,2009.0,716.0,6.2,2.35,0
It's Complicated,R,Comedy,2009,"December 25, 2009 (United States)",6.5,88000.0,Nancy Meyers,Nancy Meyers,Meryl Streep,United States,85000000.0,219103655.0,Universal Pictures,120.0,Color,Nancy Meyers,187.0,120.0,278.0,963.0,Hunter Parrish,11000.0,112703470.0,Comedy|Drama|Romance,Meryl Streep,It's Complicated,69860,15226,Zoe Kazan,2.0,affair|divorce|graduation|vomiting|watching television,http://www.imdb.com/title/tt1230414/?ref_=fn_tt_tt_1,214.0,English,USA,R,85000000.0,2009.0,2000.0,6.6,1.85,0
The Final Destination,R,Action,2009,"August 28, 2009 (United States)",5.2,99000.0,David R. Ellis,Eric Bress,Nick Zano,United States,40000000.0,186167139.0,New Line Cinema,82.0,Color,David R. Ellis,221.0,82.0,160.0,748.0,Andrew Fiscella,164000.0,66466372.0,Horror,Krista Allen,The Final Destination,75345,303717,Shantel VanSanten,0.0,attempted suicide|car crash|collapsing scaffold|overflowing bathtub|tooth knocked out,http://www.imdb.com/title/tt1144884/?ref_=fn_tt_tt_1,290.0,English,USA,R,40000000.0,2009.0,137000.0,5.2,2.35,0
Chloe,R,Drama,2009,"March 10, 2010 (France)",6.3,71000.0,Atom Egoyan,Erin Cressida Wilson,Julianne Moore,United States,14000000.0,13657649.0,StudioCanal,96.0,Color,Atom Egoyan,226.0,96.0,460.0,73.0,Meghan Heffern,14000.0,3074838.0,Drama|Mystery|Romance|Thriller,Liam Neeson,Chloe,56264,14372,Natalie Lisinska,2.0,bare chested boy|doctor|escort|infidelity|prostitute,http://www.imdb.com/title/tt1352824/?ref_=fn_tt_tt_1,166.0,English,USA,R,11000000.0,2009.0,153.0,6.3,1.85,0
Agora,R,Adventure,2009,"October 9, 2009 (Spain)",7.2,67000.0,Alejandro Amenábar,Alejandro Amenábar,Rachel Weisz,Spain,70000000.0,39457342.0,Mod Producciones,127.0,Color,Alejandro Amenábar,180.0,141.0,448.0,334.0,Ashraf Barhom,614.0,617840.0,Adventure|Drama|History|Romance,Max Minghella,Agora,52496,1829,Rupert Evans,2.0,christian|love|philosophy|prefect|slave,http://www.imdb.com/title/tt1186830/?ref_=fn_tt_tt_1,172.0,English,Spain,R,70000000.0,2009.0,451.0,7.2,2.35,29000
The Joneses,R,Comedy,2009,"April 23, 2010 (United States)",6.4,39000.0,Derrick Borte,Randy T. Dinzler,Demi Moore,United States,10000000.0,7043835.0,Echo Lake Entertainment,96.0,Color,Derrick Borte,144.0,96.0,17.0,688.0,Gary Cole,2000.0,1474508.0,Comedy|Drama,Demi Moore,The Joneses,33473,4607,Robert Pralgo,4.0,envy|fake family|gadget|materialism|unhappy marriage,http://www.imdb.com/title/tt1285309/?ref_=fn_tt_tt_1,88.0,English,USA,R,5000000.0,2009.0,989.0,6.5,2.35,0
Daybreakers,R,Action,2009,"January 8, 2010 (United States)",6.4,124000.0,Michael Spierig,Michael Spierig,Ethan Hawke,Australia,20000000.0,51417188.0,Lionsgate,98.0,Color,Michael Spierig,292.0,98.0,35.0,16.0,Damien Garvey,125.0,29975979.0,Action|Horror|Sci-Fi|Thriller,Jay Laga'aia,Daybreakers,105797,189,Tiffany Lamb,0.0,blood|rationing|vampire|vampire society|year 2019,http://www.imdb.com/title/tt0433362/?ref_=fn_tt_tt_1,281.0,English,Australia,R,20000000.0,2009.0,37.0,6.5,2.35,0
An Education,PG-13,Drama,2009,"February 5, 2010 (United States)",7.3,131000.0,Lone Scherfig,Lynn Barber,Carey Mulligan,United Kingdom,7500000.0,26096852.0,BBC Films,100.0,Color,Lone Scherfig,278.0,100.0,92.0,221.0,Olivia Williams,3000.0,12574715.0,Drama,Dominic Cooper,An Education,112138,4198,Ellie Kendrick,0.0,1960s|age difference|france|loss of virginity|oxford,http://www.imdb.com/title/tt1174732/?ref_=fn_tt_tt_1,237.0,English,UK,PG-13,4500000.0,2009.0,766.0,7.3,2.35,12000
Crazy Heart,R,Drama,2009,"February 5, 2010 (United States)",7.2,86000.0,Scott Cooper,Scott Cooper,Jeff Bridges,United States,7000000.0,47405566.0,Fox Searchlight Pictures,112.0,Color,Scott Cooper,273.0,112.0,108.0,175.0,Beth Grant,12000.0,39462438.0,Drama|Music|Romance,Jeff Bridges,Crazy Heart,67760,13172,Debrianna Mansini,0.0,country music|country western singer|journalist|musician|singer,http://www.imdb.com/title/tt1263670/?ref_=fn_tt_tt_1,226.0,English,USA,R,7000000.0,2009.0,628.0,7.3,2.35,0
Ice Age: Dawn of the Dinosaurs,PG,Animation,2009,"July 1, 2009 (United States)",6.9,230000.0,Carlos Saldanha,Michael Berg,Ray Romano,United States,90000000.0,886686817.0,Twentieth Century Fox Animation,94.0,Color,Carlos Saldanha,188.0,94.0,107.0,117.0,Maile Flanagan,835.0,196573705.0,Action|Adventure|Animation|Comedy|Family,Denis Leary,Ice Age: Dawn of the Dinosaurs,166791,1258,Kelly Keaton,0.0,egg|lost world|rescue|squirrel|weasel,http://www.imdb.com/title/tt1080016/?ref_=fn_tt_tt_1,132.0,English,USA,PG,90000000.0,2009.0,256.0,7.0,1.85,0
Crank: High Voltage,R,Action,2009,"April 17, 2009 (United States)",6.2,143000.0,Mark Neveldine,Mark Neveldine,Jason Statham,United States,20000000.0,34572541.0,Lionsgate,96.0,Color,Mark Neveldine,150.0,96.0,83.0,926.0,Clifton Collins Jr.,26000.0,13630226.0,Action|Crime|Sci-Fi|Thriller,Jason Statham,Crank: High Voltage,112516,30541,David Carradine,0.0,artificial heart|heart|horse penis|prostitute|stripper,http://www.imdb.com/title/tt1121931/?ref_=fn_tt_tt_1,223.0,English,USA,R,20000000.0,2009.0,968.0,6.2,1.85,0
The International,R,Action,2009,"February 13, 2009 (United States)",6.5,93000.0,Tom Tykwer,Eric Warren Singer,Clive Owen,United States,50000000.0,60253843.0,Columbia Pictures,118.0,Color,Tom Tykwer,245.0,118.0,670.0,294.0,Brían F. O'Byrne,6000.0,25450527.0,Action|Crime|Drama|Mystery|Thriller,Naomi Watts,The International,80196,7654,Armin Mueller-Stahl,0.0,bank|chase|district attorney|interpol|murder,http://www.imdb.com/title/tt0963178/?ref_=fn_tt_tt_1,190.0,English,USA,R,50000000.0,2009.0,450.0,6.5,2.35,0
